# Start time is 11:54:14
# 1mA
# Range, Heater-output, Time, TempMXC, TempProbe
# % ,s, K ,K 
# Comments: n.a.
1.000000000000000000e+00 1.000000000000000000e+02 1.634724148069276333e+09 5.391649999999999915e-02 5.593229999999999730e-02
1.000000000000000000e+00 1.000000000000000000e+02 1.634724158126548052e+09 5.515969999999999901e-02 5.612059999999999965e-02
1.000000000000000000e+00 1.000000000000000000e+02 1.634724168168617487e+09 5.456679999999999864e-02 5.617880000000000096e-02
1.000000000000000000e+00 1.000000000000000000e+02 1.634724178207498550e+09 5.408870000000000344e-02 5.611979999999999746e-02
1.000000000000000000e+00 1.000000000000000000e+02 1.634724188244247913e+09 5.442899999999999822e-02 5.608740000000000253e-02
1.000000000000000000e+00 1.000000000000000000e+02 1.634724198289772749e+09 5.487149999999999667e-02 5.668789999999999940e-02
1.000000000000000000e+00 1.000000000000000000e+02 1.634724208335854530e+09 5.456760000000000083e-02 5.683339999999999920e-02
1.000000000000000000e+00 1.000000000000000000e+02 1.634724218376665115e+09 5.522669999999999663e-02 5.700500000000000012e-02
1.000000000000000000e+00 1.000000000000000000e+02 1.634724228418738365e+09 5.474919999999999787e-02 5.748099999999999737e-02
1.000000000000000000e+00 1.000000000000000000e+02 1.634724238451772690e+09 5.423510000000000136e-02 5.678969999999999851e-02
1.000000000000000000e+00 1.000000000000000000e+02 1.634724248496884823e+09 5.456720000000000320e-02 5.742699999999999888e-02
1.000000000000000000e+00 1.000000000000000000e+02 1.634724258529112577e+09 5.525399999999999756e-02 5.692760000000000181e-02
1.000000000000000000e+00 1.000000000000000000e+02 1.634724268577802658e+09 5.481339999999999824e-02 5.672920000000000046e-02
1.000000000000000000e+00 1.000000000000000000e+02 1.634724278618850708e+09 5.503840000000000121e-02 5.684680000000000288e-02
1.000000000000000000e+00 1.000000000000000000e+02 1.634724288680191040e+09 5.478330000000000005e-02 5.719660000000000022e-02
1.000000000000000000e+00 1.000000000000000000e+02 1.634724298723402500e+09 5.472710000000000075e-02 5.716720000000000135e-02
1.000000000000000000e+00 1.000000000000000000e+02 1.634724308785512924e+09 5.488269999999999954e-02 5.709050000000000236e-02
1.000000000000000000e+00 1.000000000000000000e+02 1.634724318824406624e+09 5.451629999999999671e-02 5.686150000000000232e-02
1.000000000000000000e+00 1.000000000000000000e+02 1.634724328869770765e+09 5.494550000000000128e-02 5.693419999999999731e-02
1.000000000000000000e+00 1.000000000000000000e+02 1.634724338910824299e+09 5.529250000000000137e-02 5.702779999999999655e-02
1.000000000000000000e+00 1.000000000000000000e+02 1.634724348953018665e+09 5.498440000000000272e-02 5.721550000000000247e-02
1.000000000000000000e+00 1.000000000000000000e+02 1.634724358994179010e+09 5.500000000000000028e-02 5.719330000000000247e-02
1.000000000000000000e+00 1.000000000000000000e+02 1.634724369033131123e+09 5.495560000000000028e-02 5.741170000000000301e-02
1.000000000000000000e+00 1.000000000000000000e+02 1.634724379084999084e+09 5.487600000000000117e-02 5.719749999999999834e-02
