# Start time is 12:37:47
# 
# Range, Heater-output, Time, TempMXC, TempProbe
# % ,s, K ,K 
# Comments: n.a.
1.000000000000000000e+01 6.000000000000000000e+01 1.634726570679484129e+09 4.291550000000000087e-01 4.196010000000000018e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634726580711426973e+09 4.291550000000000087e-01 4.278020000000000156e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634726590743558884e+09 4.365780000000000216e-01 4.278020000000000156e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634726600803609371e+09 4.365780000000000216e-01 4.320260000000000211e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634726610835923910e+09 4.426999999999999824e-01 4.320260000000000211e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634726620879270315e+09 4.426999999999999824e-01 4.401360000000000272e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634726630938234568e+09 4.481169999999999876e-01 4.228439999999999976e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634726640991547346e+09 4.485410000000000230e-01 4.477610000000000201e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634726651048477173e+09 4.454790000000000139e-01 4.383520000000000194e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634726661095573664e+09 4.485770000000000035e-01 4.507519999999999860e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634726671130350113e+09 4.629869999999999819e-01 4.378670000000000062e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634726681172461510e+09 4.486290000000000000e-01 4.567809999999999926e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634726691228858948e+09 4.600830000000000197e-01 4.556120000000000170e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634726701269919634e+09 4.634780000000000011e-01 4.605799999999999894e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634726711321268082e+09 4.685119999999999840e-01 4.553639999999999910e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634726721356516838e+09 4.625159999999999827e-01 4.564480000000000204e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634726731389511108e+09 4.624670000000000170e-01 4.979859999999999842e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634726741427646160e+09 4.749749999999999805e-01 4.655900000000000039e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634726751474431276e+09 4.694889999999999897e-01 4.956729999999999747e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634726761521847486e+09 4.837040000000000228e-01 4.687220000000000275e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634726771560047626e+09 4.802969999999999740e-01 4.733890000000000042e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634726781605259418e+09 4.862009999999999943e-01 4.801799999999999957e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634726791644784451e+09 4.854299999999999726e-01 4.779100000000000015e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634726801688568354e+09 4.982779999999999987e-01 4.777649999999999952e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634726811729296684e+09 4.897619999999999751e-01 4.940590000000000259e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634726821771623135e+09 4.906090000000000173e-01 4.831349999999999811e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634726831798152208e+09 4.958719999999999795e-01 4.791320000000000023e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634726841839998960e+09 4.880909999999999971e-01 4.912869999999999737e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634726851896863461e+09 4.958290000000000197e-01 4.856289999999999774e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634726861944892406e+09 4.991929999999999978e-01 4.944490000000000274e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634726871980749846e+09 4.922300000000000009e-01 4.870849999999999902e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634726882024502277e+09 5.057129999999999681e-01 4.944629999999999859e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634726892068195581e+09 5.027500000000000302e-01 5.004100000000000215e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634726902109805822e+09 5.137699999999999489e-01 4.905189999999999828e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634726912158603430e+09 5.000459999999999905e-01 4.777759999999999785e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634726922201054573e+09 5.056370000000000031e-01 4.943069999999999964e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634726932254565477e+09 5.015300000000000313e-01 5.088829999999999742e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634726942285789967e+09 5.024009999999999865e-01 5.029190000000000049e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634726952326005459e+09 5.078909999999999814e-01 5.102940000000000254e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634726962368372202e+09 5.057209999999999761e-01 5.051980000000000359e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634726972406640053e+09 5.155990000000000295e-01 5.089249999999999607e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634726982449853182e+09 5.060900000000000398e-01 4.984950000000000214e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634726992497959375e+09 5.026469999999999549e-01 5.157709999999999795e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727002543363571e+09 5.122619999999999951e-01 5.067970000000000530e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727012584384441e+09 5.088319999999999510e-01 5.098110000000000142e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727022629624605e+09 5.108530000000000015e-01 5.040130000000000443e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727032675299406e+09 5.167150000000000354e-01 5.034549999999999859e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727042716456175e+09 5.045070000000000388e-01 5.146920000000000384e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727052758634567e+09 5.098519999999999719e-01 5.183630000000000182e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727062809829473e+09 5.134499999999999620e-01 5.181259999999999755e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727072857190609e+09 5.156079999999999552e-01 5.020989999999999620e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727082900007486e+09 5.165710000000000024e-01 5.117610000000000214e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727092938385963e+09 5.191569999999999796e-01 5.025570000000000315e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727102979029655e+09 5.170860000000000456e-01 5.183510000000000062e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727113028057098e+09 5.187060000000000004e-01 5.101379999999999804e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727123066923857e+09 5.273210000000000397e-01 5.164940000000000087e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727133124500513e+09 5.202400000000000357e-01 5.097580000000000444e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727143166813135e+09 5.215480000000000116e-01 5.127789999999999848e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727153209893942e+09 5.245079999999999742e-01 5.102240000000000109e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727163252570391e+09 5.125530000000000364e-01 5.144030000000000546e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727173294974804e+09 5.155119999999999703e-01 5.175459999999999505e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727183340524912e+09 5.175899999999999945e-01 5.174769999999999648e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727193384253502e+09 5.200500000000000123e-01 5.122060000000000501e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727203433398962e+09 5.202999999999999847e-01 5.133560000000000345e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727213478801012e+09 5.209160000000000457e-01 5.205250000000000155e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727223525250673e+09 5.173699999999999966e-01 5.131409999999999583e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727233576341152e+09 5.208700000000000552e-01 5.295029999999999459e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727243621922731e+09 5.245079999999999742e-01 5.302210000000000534e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727253666023254e+09 5.245699999999999807e-01 5.284659999999999913e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727263688626289e+09 5.154999999999999583e-01 5.189639999999999809e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727273712957144e+09 5.181440000000000490e-01 5.099799999999999889e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727283755537987e+09 5.147629999999999706e-01 5.167260000000000186e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727293803118229e+09 5.202189999999999870e-01 5.267450000000000188e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727303841129780e+09 5.336940000000000017e-01 5.248429999999999485e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727313899422646e+09 5.262700000000000156e-01 5.243839999999999613e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727323934138536e+09 5.180329999999999657e-01 5.269810000000000327e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727333978321314e+09 5.198859999999999593e-01 5.160120000000000262e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727344020461559e+09 5.258519999999999861e-01 5.151919999999999833e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727354063231945e+09 5.282440000000000468e-01 5.044859999999999900e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727364096145630e+09 5.222959999999999825e-01 5.080090000000000439e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727374133401155e+09 5.267410000000000148e-01 5.189129999999999576e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727384187983513e+09 5.188549999999999551e-01 5.148040000000000393e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727394232043743e+09 5.248110000000000275e-01 5.160460000000000047e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727404282809019e+09 5.175939999999999985e-01 5.200979999999999492e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727414322536230e+09 5.186479999999999979e-01 5.027620000000000422e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727424364896059e+09 5.173060000000000436e-01 5.062290000000000401e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727434406141043e+09 5.246739999999999737e-01 5.119209999999999594e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727444456183910e+09 5.153889999999999860e-01 5.118669999999999609e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727454498455286e+09 5.211970000000000214e-01 5.225030000000000507e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727464531394958e+09 5.229139999999999899e-01 5.237110000000000376e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727474569890499e+09 5.215649999999999453e-01 5.123069999999999569e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727484615678787e+09 5.226060000000000150e-01 5.196220000000000283e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727494667600870e+09 5.250369999999999759e-01 5.124549999999999939e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727504716150999e+09 5.146450000000000191e-01 5.146920000000000384e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727514770451784e+09 5.160059999999999647e-01 5.099650000000000016e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727524828827858e+09 5.184279999999999999e-01 5.125009999999999843e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727534860931396e+09 5.175419999999999465e-01 5.158570000000000100e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727544893548250e+09 5.287560000000000038e-01 5.148420000000000218e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727554936233759e+09 5.285419999999999563e-01 5.199859999999999483e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727564984470844e+09 5.244809999999999750e-01 5.153499999999999748e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727575045200586e+09 5.185939999999999994e-01 5.148380000000000178e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727585084869385e+09 5.130029999999999868e-01 5.118679999999999897e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727595126511574e+09 5.169249999999999678e-01 5.147249999999999881e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727605173609018e+09 5.157530000000000170e-01 5.105279999999999818e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727615213313103e+09 5.152999999999999803e-01 5.197230000000000461e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727625249115944e+09 5.191959999999999908e-01 5.177239999999999620e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727635275809288e+09 5.199259999999999993e-01 5.211069999999999869e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727645317295074e+09 5.166640000000000121e-01 5.180960000000000010e-01
1.000000000000000000e+01 6.000000000000000000e+01 1.634727655359766483e+09 5.161430000000000184e-01 5.146060000000000079e-01
